"","X","GroupNumber","unique_ID","dif_blue","dif_blue_abs","chosen_leader","Leader_gender","Follower_gender","skill_dif","skill_dif_c","confidence","leader_behaviour","Sensitivity_roll","Gender","answer","Trial","Subject"
"3463",3463,34,"34_b2dcf3c1",3,3,"Left_lead",0,1,1.19865521263155,0.198655212631546,1,1,0.131191138445645,"Male",1,14,"b2dcf3c1"
"3466",3466,34,"34_b2dcf3c1",-2,2,"Left_lead",0,1,0.986148897645716,-0.0138511023542837,1,0,0.131293100118958,"Male",1,17,"b2dcf3c1"
"3483",3483,34,"34_b2dcf3c1",3,3,"Left_lead",0,1,0.899564213300199,-0.100435786699801,-1,1,0.126745262072995,"Male",0,32,"b2dcf3c1"
"3484",3484,34,"34_b2dcf3c1",-4,4,"Left_lead",0,1,0.886913090143138,-0.113086909856862,1,0,0.144545282367836,"Male",1,33,"b2dcf3c1"
"3497",3497,34,"34_b2dcf3c1",3,3,"Left_lead",0,1,1.41741450633783,0.417414506337825,-1,0,0.176390238920342,"Male",0,45,"b2dcf3c1"
"3498",3498,34,"34_b2dcf3c1",-1,1,"Left_lead",0,1,1.14394061337172,0.143940613371715,1,0,0.140130229410302,"Male",1,46,"b2dcf3c1"
"3500",3500,34,"34_b2dcf3c1",4,4,"Left_lead",0,1,1.16936344249741,0.169363442497408,1,0,0.151147382805462,"Male",1,48,"b2dcf3c1"
"3501",3501,34,"34_b2dcf3c1",-3,3,"Left_lead",0,1,1.04109944085832,0.0410994408583232,1,0,0.122162443471268,"Male",1,49,"b2dcf3c1"
"3510",3510,34,"34_b2dcf3c1",-4,4,"Left_lead",0,1,1.17600652241678,0.176006522416783,1,0,0.165445518070295,"Male",1,57,"b2dcf3c1"
"3518",3518,34,"34_b2dcf3c1",4,4,"Left_lead",0,1,0.873454205358321,-0.126545794641679,1,1,0.105803160590999,"Male",1,64,"b2dcf3c1"
"3519",3519,34,"34_b2dcf3c1",2,2,"Left_lead",0,1,0.919028042114902,-0.0809719578850979,1,0,0.106384892177932,"Male",1,65,"b2dcf3c1"
"3527",3527,34,"34_b2dcf3c1",3,3,"Left_lead",0,1,1.51484913766721,0.514849137667209,1,0,0.193804446013468,"Male",1,72,"b2dcf3c1"
"3530",3530,34,"34_b2dcf3c1",-4,4,"Left_lead",0,1,1.16021889152607,0.160218891526071,-1,0,0.188958698582713,"Male",0,75,"b2dcf3c1"
"3532",3532,34,"34_b2dcf3c1",1,1,"Left_lead",0,1,1.04210866160242,0.0421086616024215,-1,0,0.176660820114207,"Male",0,77,"b2dcf3c1"
"3540",3540,34,"34_b2dcf3c1",4,4,"Left_lead",0,1,0.874389053493487,-0.125610946506513,-1,0,0.139786438967927,"Male",0,84,"b2dcf3c1"
"3542",3542,34,"34_b2dcf3c1",-2,2,"Left_lead",0,1,0.816602061067568,-0.183397938932432,1,0,0.149145947088134,"Male",1,86,"b2dcf3c1"
"3550",3550,34,"34_b2dcf3c1",3,3,"Left_lead",0,1,0.845207031236619,-0.154792968763381,-1,1,0.18030596493803,"Male",0,93,"b2dcf3c1"
"3558",3558,35,"35_b2dcf3c1",2,2,"Left_lead",0,0,0.73694742069243,-0.26305257930757,-1,1,0.0876227365646997,"Male",0,10,"b2dcf3c1"
"3565",3565,35,"35_b2dcf3c1",-1,1,"Left_lead",0,0,1.0105707443397,0.0105707443397041,-1,0,0.276792833505161,"Male",0,106,"b2dcf3c1"
"3569",3569,35,"35_b2dcf3c1",-4,4,"Left_lead",0,0,0.872468267831547,-0.127531732168453,-1,1,0.103236062194193,"Male",0,11,"b2dcf3c1"
"3570",3570,35,"35_b2dcf3c1",-3,3,"Left_lead",0,0,1.0143610918636,0.014361091863601,1,0,0.207494323703339,"Male",1,110,"b2dcf3c1"
"3571",3571,35,"35_b2dcf3c1",3,3,"Left_lead",0,0,1.08674267910419,0.0867426791041896,1,0,0.188641268404856,"Male",1,111,"b2dcf3c1"
"3573",3573,35,"35_b2dcf3c1",3,3,"Left_lead",0,0,1.02485836619256,0.0248583661925579,-1,1,0.164383892962399,"Male",0,113,"b2dcf3c1"
"3576",3576,35,"35_b2dcf3c1",-1,1,"Left_lead",0,0,1.02359636740833,0.023596367408333,-1,1,0.164481302518768,"Male",0,116,"b2dcf3c1"
"3579",3579,35,"35_b2dcf3c1",4,4,"Left_lead",0,0,1.03586145824442,0.0358614582444194,2,0,0.195793019199767,"Male",1,119,"b2dcf3c1"
"3589",3589,35,"35_b2dcf3c1",-3,3,"Left_lead",0,0,0.895810042762429,-0.104189957237571,-1,0,0.148270611587454,"Male",0,13,"b2dcf3c1"
"3593",3593,35,"35_b2dcf3c1",4,4,"Left_lead",0,0,1.06304822318322,0.0630482231832201,1,1,0.128935005298441,"Male",1,17,"b2dcf3c1"
"3595",3595,35,"35_b2dcf3c1",-2,2,"Left_lead",0,0,1.46465247785371,0.464652477853706,-1,1,0.161207940239606,"Male",0,19,"b2dcf3c1"
"3604",3604,35,"35_b2dcf3c1",-2,2,"Left_lead",0,0,0.84494734320329,-0.15505265679671,1,0,0.150968356080418,"Male",1,27,"b2dcf3c1"
"3610",3610,35,"35_b2dcf3c1",-3,3,"Left_lead",0,0,0.925687678733478,-0.0743123212665223,-1,0,0.112327145522892,"Male",0,32,"b2dcf3c1"
"3613",3613,35,"35_b2dcf3c1",1,1,"Left_lead",0,0,0.910814573388094,-0.0891854266119059,-1,0,0.144917937349781,"Male",0,35,"b2dcf3c1"
"3614",3614,35,"35_b2dcf3c1",-2,2,"Left_lead",0,0,0.906254715222717,-0.0937452847772825,-1,1,0.151858130467517,"Male",0,36,"b2dcf3c1"
"3617",3617,35,"35_b2dcf3c1",-3,3,"Left_lead",0,0,1.17533570327629,0.175335703276289,-1,1,0.19381683082324,"Male",0,39,"b2dcf3c1"
"3619",3619,35,"35_b2dcf3c1",2,2,"Left_lead",0,0,1.76552103518284,0.765521035182835,1,0,0.208141714218997,"Male",1,40,"b2dcf3c1"
"3622",3622,35,"35_b2dcf3c1",1,1,"Left_lead",0,0,1.6717128335398,0.6717128335398,-1,0,0.207377225053128,"Male",0,43,"b2dcf3c1"
"3624",3624,35,"35_b2dcf3c1",-4,4,"Left_lead",0,0,2.92104868285855,1.92104868285855,-1,0,0.219539776290161,"Male",0,45,"b2dcf3c1"
"3641",3641,35,"35_b2dcf3c1",2,2,"Left_lead",0,0,0.883083414349689,-0.116916585650311,-1,1,0.156690309405197,"Male",0,60,"b2dcf3c1"
"3646",3646,35,"35_b2dcf3c1",-3,3,"Left_lead",0,0,1.13436488859597,0.134364888595969,-1,1,0.183154892218217,"Male",0,65,"b2dcf3c1"
"3647",3647,35,"35_b2dcf3c1",-4,4,"Left_lead",0,0,0.993314981504165,-0.00668501849583503,1,0,0.152294495596526,"Male",1,66,"b2dcf3c1"
"3655",3655,35,"35_b2dcf3c1",-3,3,"Left_lead",0,0,1.05950370169994,0.0595037016999382,-1,1,0.168883955596923,"Male",0,73,"b2dcf3c1"
"3657",3657,35,"35_b2dcf3c1",1,1,"Left_lead",0,0,0.996877337675276,-0.00312266232472425,-1,0,0.168856575819167,"Male",0,75,"b2dcf3c1"
"3666",3666,35,"35_b2dcf3c1",-3,3,"Left_lead",0,0,0.860684173951022,-0.139315826048978,1,1,0.179008595083137,"Male",1,83,"b2dcf3c1"
"3671",3671,35,"35_b2dcf3c1",1,1,"Left_lead",0,0,1.00854936319032,0.0085493631903224,-1,1,0.176145180260845,"Male",0,88,"b2dcf3c1"
"3678",3678,35,"35_b2dcf3c1",2,2,"Left_lead",0,0,1.05872914605631,0.0587291460563113,-2,0,0.201027969942225,"Male",0,94,"b2dcf3c1"
"3689",3689,36,"36_14659b28",-3,3,"Left_lead",1,1,0.884218529643505,-0.115781470356495,-2,0,0.202525071901714,"Female",0,103,"14659b28"
"3690",3690,36,"36_14659b28",3,3,"Left_lead",1,1,1.03330049219368,0.0333004921936793,1,1,0.229255888008718,"Female",1,104,"14659b28"
"3696",3696,36,"36_14659b28",2,2,"Left_lead",1,1,0.759020213201389,-0.240979786798611,1,0,0.0897244585120577,"Female",1,11,"14659b28"
"3702",3702,36,"36_14659b28",-2,2,"Left_lead",1,1,1.10017395978937,0.100173959789366,-1,1,0.161532938692448,"Female",0,115,"14659b28"
"3708",3708,36,"36_14659b28",-1,1,"Left_lead",1,1,1.01041971589499,0.0104197158949928,1,0,0.19891923260367,"Female",1,120,"14659b28"
"3716",3716,36,"36_14659b28",3,3,"Left_lead",1,1,0.950869541063731,-0.0491304589362691,1,1,0.13521563872831,"Female",1,13,"14659b28"
"3736",3736,36,"36_14659b28",3,3,"Left_lead",1,1,1.06626732817957,0.0662673281795654,1,0,0.114303181282381,"Female",1,31,"14659b28"
"3738",3738,36,"36_14659b28",1,1,"Left_lead",1,1,1.01051336966981,0.0105133696698139,1,1,0.142698503582631,"Female",1,33,"14659b28"
"3739",3739,36,"36_14659b28",3,3,"Left_lead",1,1,1.09318513263073,0.0931851326307342,1,0,0.152336931172625,"Female",1,34,"14659b28"
"3744",3744,36,"36_14659b28",-2,2,"Left_lead",1,1,1.08168718889785,0.0816871888978492,-1,0,0.180946242194753,"Female",0,39,"14659b28"
"3748",3748,36,"36_14659b28",-2,2,"Left_lead",1,1,1.10903072452923,0.109030724529233,1,1,0.1847849056223,"Female",1,42,"14659b28"
"3752",3752,36,"36_14659b28",2,2,"Left_lead",1,1,0.802428557602661,-0.197571442397339,-1,0,0.130807155044205,"Female",0,46,"14659b28"
"3781",3781,36,"36_14659b28",-2,2,"Left_lead",1,1,0.978237484006604,-0.0217625159933958,1,1,0.177616122045456,"Female",1,72,"14659b28"
"3793",3793,36,"36_14659b28",4,4,"Left_lead",1,1,1.08612035044925,0.0861203504492492,2,0,0.188636598017627,"Female",1,83,"14659b28"
"3795",3795,36,"36_14659b28",-4,4,"Left_lead",1,1,1.02968500466362,0.0296850046636243,1,1,0.16903334615648,"Female",1,85,"14659b28"
"3798",3798,36,"36_14659b28",-2,2,"Left_lead",1,1,0.843192451958677,-0.156807548041323,1,0,0.15775436402445,"Female",1,88,"14659b28"
"3802",3802,36,"36_14659b28",2,2,"Left_lead",1,1,0.814550665681391,-0.185449334318609,1,0,0.170144547359788,"Female",1,91,"14659b28"
"3803",3803,36,"36_14659b28",2,2,"Left_lead",1,1,0.847333630846012,-0.152666369153988,1,0,0.178394965799536,"Female",1,92,"14659b28"
"3813",3813,37,"37_0b29dd12",1,1,"Left_lead",0,0,1.08627113856681,0.0862711385668107,1,1,0.216936506246703,"Male",1,100,"0b29dd12"
"3815",3815,37,"37_0b29dd12",-1,1,"Left_lead",0,0,0.939028153527438,-0.0609718464725624,1,1,0.196145882655855,"Male",1,102,"0b29dd12"
"3817",3817,37,"37_0b29dd12",-4,4,"Left_lead",0,0,1.09712909051477,0.0971290905147677,-1,1,0.229733037056597,"Male",0,104,"0b29dd12"
"3822",3822,37,"37_0b29dd12",-4,4,"Left_lead",0,0,1.26355073872928,0.263550738729283,-1,0,0.235289730957352,"Male",0,109,"0b29dd12"
"3827",3827,37,"37_0b29dd12",4,4,"Left_lead",0,0,1.17285724064544,0.172857240645435,1,1,0.176301571030817,"Male",1,113,"0b29dd12"
"3830",3830,37,"37_0b29dd12",-2,2,"Left_lead",0,0,1.0341055934712,0.0341055934711951,1,1,0.162855937584685,"Male",1,116,"0b29dd12"
"3839",3839,37,"37_0b29dd12",-1,1,"Left_lead",0,0,0.966411869703731,-0.0335881302962692,1,1,0.200441750139857,"Male",1,124,"0b29dd12"
"3840",3840,37,"37_0b29dd12",3,3,"Left_lead",0,0,0.930123288856363,-0.0698767111436368,-1,1,0.186790937960233,"Male",0,125,"0b29dd12"
"3849",3849,37,"37_0b29dd12",-1,1,"Left_lead",0,0,1.0639751427292,0.0639751427291999,2,1,0.184730232343939,"Male",1,19,"0b29dd12"
"3854",3854,37,"37_0b29dd12",2,2,"Left_lead",0,0,1.25422524045673,0.254225240456729,1,1,0.244692629600821,"Male",1,23,"0b29dd12"
"3856",3856,37,"37_0b29dd12",-3,3,"Left_lead",0,0,1.61362794265903,0.613627942659031,-2,1,0.237751372312941,"Male",0,25,"0b29dd12"
"3860",3860,37,"37_0b29dd12",4,4,"Left_lead",0,0,1.48947195675705,0.489471956757055,2,0,0.169931155171854,"Male",1,29,"0b29dd12"
"3878",3878,37,"37_0b29dd12",2,2,"Left_lead",0,0,1.03401191062811,0.0340119106281072,-1,1,0.189581127288306,"Male",0,45,"0b29dd12"
"3879",3879,37,"37_0b29dd12",4,4,"Left_lead",0,0,1.08233624674261,0.0823362467426068,1,0,0.167007417814369,"Male",1,46,"0b29dd12"
"3888",3888,37,"37_0b29dd12",-4,4,"Left_lead",0,0,1.38974387690524,0.389743876905244,-2,1,0.128328737764697,"Male",0,54,"0b29dd12"
"3889",3889,37,"37_0b29dd12",2,2,"Left_lead",0,0,1.26067166694912,0.260671666949115,-1,0,0.126630725027794,"Male",0,55,"0b29dd12"
"3895",3895,37,"37_0b29dd12",1,1,"Left_lead",0,0,1.16136260833653,0.161362608336534,1,1,0.155668972798758,"Male",1,60,"0b29dd12"
"3898",3898,37,"37_0b29dd12",-2,2,"Left_lead",0,0,1.6264012587487,0.626401258748701,-2,0,0.167714733837975,"Male",0,63,"0b29dd12"
"3899",3899,37,"37_0b29dd12",-2,2,"Left_lead",0,0,1.06869979518621,0.0686997951862145,2,0,0.148411631820988,"Male",1,64,"0b29dd12"
"3904",3904,37,"37_0b29dd12",-1,1,"Left_lead",0,0,1.16510685327551,0.165106853275514,-2,1,0.145392476408824,"Male",0,69,"0b29dd12"
"3910",3910,37,"37_0b29dd12",-2,2,"Left_lead",0,0,1.12211379052662,0.122113790526621,-2,0,0.178564642380133,"Male",0,74,"0b29dd12"
"3911",3911,37,"37_0b29dd12",4,4,"Left_lead",0,0,1.17530419375481,0.175304193754809,2,0,0.179373200132014,"Male",1,75,"0b29dd12"
"3912",3912,37,"37_0b29dd12",2,2,"Left_lead",0,0,1.19982803777184,0.199828037771843,1,1,0.179738880899734,"Male",1,76,"0b29dd12"
"3914",3914,37,"37_0b29dd12",1,1,"Left_lead",0,0,1.23545726505686,0.235457265056858,1,1,0.197509596961338,"Male",1,78,"0b29dd12"
"3939",3939,38,"38_d57ebb64",-4,4,"Left_lead",1,1,0.987128681522842,-0.0128713184771584,-1,1,0.0870603952819849,"Female",0,10,"d57ebb64"
"3942",3942,38,"38_d57ebb64",4,4,"Left_lead",1,1,1.32166968097994,0.321669680979944,-1,1,0.23625296400956,"Female",0,102,"d57ebb64"
"3947",3947,38,"38_d57ebb64",-3,3,"Left_lead",1,1,0.967649810650938,-0.0323501893490616,-1,1,0.223393153238733,"Female",0,107,"d57ebb64"
"3950",3950,38,"38_d57ebb64",-1,1,"Left_lead",1,1,0.952578771423122,-0.0474212285768784,-2,0,0.0909560709697538,"Female",0,11,"d57ebb64"
"3956",3956,38,"38_d57ebb64",1,1,"Left_lead",1,1,0.930335121580516,-0.0696648784194838,-1,1,0.154367291822205,"Female",0,115,"d57ebb64"
"3961",3961,38,"38_d57ebb64",-1,1,"Left_lead",1,1,0.97310549398871,-0.0268945060112897,-1,0,0.107790843354121,"Female",0,12,"d57ebb64"
"3966",3966,38,"38_d57ebb64",-1,1,"Left_lead",1,1,0.952192786731536,-0.0478072132684642,1,1,0.192157935257541,"Female",1,124,"d57ebb64"
"3968",3968,38,"38_d57ebb64",-4,4,"Left_lead",1,1,0.960547535669624,-0.039452464330376,-1,1,0.155745003386208,"Female",0,126,"d57ebb64"
"3972",3972,38,"38_d57ebb64",-2,2,"Left_lead",1,1,1.00472963043636,0.00472963043635621,-2,0,0.131766590564022,"Female",0,15,"d57ebb64"
"3976",3976,38,"38_d57ebb64",2,2,"Left_lead",1,1,1.19543544678278,0.195435446782777,-1,1,0.135479298611075,"Female",0,19,"d57ebb64"
"3983",3983,38,"38_d57ebb64",-4,4,"Left_lead",1,1,0.836314427169548,-0.163685572830452,-1,0,0.111624248821187,"Female",0,25,"d57ebb64"
"3985",3985,38,"38_d57ebb64",4,4,"Left_lead",1,1,0.716111675748442,-0.283888324251558,-1,1,0.104785978236109,"Female",0,27,"d57ebb64"
"3998",3998,38,"38_d57ebb64",-4,4,"Left_lead",1,1,0.975921514654216,-0.0240784853457838,1,0,0.188273862277591,"Female",1,39,"d57ebb64"
"4007",4007,38,"38_d57ebb64",3,3,"Left_lead",1,1,0.743879752976792,-0.256120247023208,-1,1,0.114889015686117,"Female",0,47,"d57ebb64"
"4014",4014,38,"38_d57ebb64",1,1,"Left_lead",1,1,0.925405363745259,-0.0745946362547415,-1,0,0.119719122183449,"Female",0,53,"d57ebb64"
"4015",4015,38,"38_d57ebb64",-3,3,"Left_lead",1,1,0.8921844585113,-0.1078155414887,-1,0,0.134995476948958,"Female",0,54,"d57ebb64"
"4024",4024,38,"38_d57ebb64",-2,2,"Left_lead",1,1,1.0412654192323,0.0412654192323039,-1,1,0.179242908069666,"Female",0,62,"d57ebb64"
"4028",4028,38,"38_d57ebb64",4,4,"Left_lead",1,1,1.09878752269044,0.0987875226904393,-2,0,0.176431786904924,"Female",0,66,"d57ebb64"
"4029",4029,38,"38_d57ebb64",-1,1,"Left_lead",1,1,1.14478990850947,0.144789908509467,-1,1,0.178056633777446,"Female",0,67,"d57ebb64"
"4031",4031,38,"38_d57ebb64",1,1,"Left_lead",1,1,1.03314130301638,0.0331413030163807,-2,0,0.159982594213584,"Female",0,69,"d57ebb64"
"4036",4036,38,"38_d57ebb64",4,4,"Left_lead",1,1,0.944997488623616,-0.0550025113763842,1,0,0.167923366199317,"Female",1,73,"d57ebb64"
"4044",4044,38,"38_d57ebb64",4,4,"Left_lead",1,1,0.920597906924542,-0.0794020930754576,-1,1,0.172052332365451,"Female",0,80,"d57ebb64"
"4047",4047,38,"38_d57ebb64",-1,1,"Left_lead",1,1,0.861035390347845,-0.138964609652155,-1,1,0.182219041124316,"Female",0,83,"d57ebb64"
"4053",4053,38,"38_d57ebb64",-1,1,"Left_lead",1,1,0.938131539369063,-0.0618684606309374,-1,0,0.156002576522032,"Female",0,89,"d57ebb64"
"4055",4055,38,"38_d57ebb64",-4,4,"Left_lead",1,1,1.14006500829569,0.140065008295685,-1,1,0.164382288770379,"Female",0,90,"d57ebb64"
"4056",4056,38,"38_d57ebb64",2,2,"Left_lead",1,1,1.12686312412748,0.126863124127477,-1,0,0.171055582146136,"Female",0,91,"d57ebb64"
"4058",4058,38,"38_d57ebb64",1,1,"Left_lead",1,1,0.879185816654063,-0.120814183345937,-1,1,0.162006855629444,"Female",0,93,"d57ebb64"
"4063",4063,38,"38_d57ebb64",-1,1,"Left_lead",1,1,1.01665781325491,0.0166578132549089,-1,1,0.214642196345881,"Female",0,98,"d57ebb64"
"4064",4064,38,"38_d57ebb64",-2,2,"Left_lead",1,1,1.02140454024362,0.021404540243618,-1,1,0.217339028685247,"Female",0,99,"d57ebb64"
"4066",4066,39,"39_0b29dd12",1,1,"Left_lead",0,1,2.13348478957663,1.13348478957663,1,1,0.144755532849973,"Male",1,10,"0b29dd12"
"4069",4069,39,"39_0b29dd12",4,4,"Left_lead",0,1,0.700614090281025,-0.299385909718975,-1,1,0.162031183915461,"Male",0,102,"0b29dd12"
"4075",4075,39,"39_0b29dd12",3,3,"Left_lead",0,1,0.938601317569117,-0.0613986824308825,1,1,0.22874662947481,"Male",1,108,"0b29dd12"
"4077",4077,39,"39_0b29dd12",4,4,"Left_lead",0,1,2.05387614619446,1.05387614619446,1,0,0.151063382347087,"Male",1,11,"0b29dd12"
"4084",4084,39,"39_0b29dd12",-4,4,"Left_lead",0,1,0.960829936675891,-0.039170063324109,1,1,0.172624465830767,"Male",1,116,"0b29dd12"
"4085",4085,39,"39_0b29dd12",-3,3,"Left_lead",0,1,1.03073372412966,0.0307337241296597,-1,1,0.176320677621853,"Male",0,117,"0b29dd12"
"4094",4094,39,"39_0b29dd12",-1,1,"Left_lead",0,1,0.941674898005072,-0.0583251019949277,1,0,0.178586316335095,"Male",1,125,"0b29dd12"
"4098",4098,39,"39_0b29dd12",-1,1,"Left_lead",0,1,1.83672388092083,0.836723880920832,1,1,0.185000152771695,"Male",1,14,"0b29dd12"
"4099",4099,39,"39_0b29dd12",-1,1,"Left_lead",0,1,1.35970980697672,0.359709806976719,1,1,0.169750761723509,"Male",1,15,"0b29dd12"
"4100",4100,39,"39_0b29dd12",-1,1,"Left_lead",0,1,1.34087218376051,0.340872183760507,-1,1,0.151880599998477,"Male",0,16,"0b29dd12"
"4111",4111,39,"39_0b29dd12",3,3,"Left_lead",0,1,0.803891501981238,-0.196108498018762,-1,1,0.200611537431369,"Male",0,26,"0b29dd12"
"4112",4112,39,"39_0b29dd12",3,3,"Left_lead",0,1,0.952754977384177,-0.0472450226158226,1,1,0.195270968123153,"Male",1,27,"0b29dd12"
"4113",4113,39,"39_0b29dd12",2,2,"Left_lead",0,1,0.89139041788967,-0.10860958211033,-1,0,0.168178750406178,"Male",0,28,"0b29dd12"
"4114",4114,39,"39_0b29dd12",4,4,"Left_lead",0,1,1.0581978904983,0.058197890498298,1,1,0.156120063353163,"Male",1,29,"0b29dd12"
"4116",4116,39,"39_0b29dd12",-2,2,"Left_lead",0,1,0.949247010431396,-0.0507529895686039,1,0,0.121386964731637,"Male",1,30,"0b29dd12"
"4117",4117,39,"39_0b29dd12",-3,3,"Left_lead",0,1,0.918658629126679,-0.0813413708733215,1,1,0.126081023009254,"Male",1,31,"0b29dd12"
"4119",4119,39,"39_0b29dd12",-1,1,"Left_lead",0,1,0.961953789235474,-0.0380462107645262,1,1,0.140952964964,"Male",1,33,"0b29dd12"
"4121",4121,39,"39_0b29dd12",3,3,"Left_lead",0,1,1.06985849158025,0.0698584915802507,1,1,0.157201341691928,"Male",1,35,"0b29dd12"
"4135",4135,39,"39_0b29dd12",1,1,"Left_lead",0,1,1.03664408980984,0.0366440898098399,1,0,0.145310853384253,"Male",1,48,"0b29dd12"
"4145",4145,39,"39_0b29dd12",-2,2,"Left_lead",0,1,1.07837984505918,0.0783798450591813,1,1,0.14559032951346,"Male",1,57,"0b29dd12"
"4153",4153,39,"39_0b29dd12",-3,3,"Left_lead",0,1,0.550112323155212,-0.449887676844788,1,1,0.109909784894048,"Male",1,64,"0b29dd12"
"4172",4172,39,"39_0b29dd12",4,4,"Left_lead",0,1,0.849339905911202,-0.150660094088798,-1,1,0.159528973215855,"Male",0,81,"0b29dd12"
"4178",4178,39,"39_0b29dd12",-1,1,"Left_lead",0,1,0.778461088486621,-0.221538911513379,1,1,0.136029201490213,"Male",1,87,"0b29dd12"
"4187",4187,39,"39_0b29dd12",-3,3,"Left_lead",0,1,0.930496217880146,-0.0695037821198543,1,1,0.192564361284052,"Male",1,95,"0b29dd12"
"4189",4189,39,"39_0b29dd12",-3,3,"Left_lead",0,1,0.905465310242204,-0.0945346897577961,1,0,0.193120545868668,"Male",1,97,"0b29dd12"
"4190",4190,39,"39_0b29dd12",1,1,"Left_lead",0,1,0.958155189639528,-0.0418448103604717,1,1,0.209834073445181,"Male",1,98,"0b29dd12"
"4191",4191,39,"39_0b29dd12",-2,2,"Left_lead",0,1,0.962294514581723,-0.037705485418277,1,1,0.208568820961009,"Male",1,99,"0b29dd12"
"4194",4194,4,"4_8d7229bf",0,0,"Left_lead",0,1,0.768997249188874,-0.231002750811126,1,0,0.173665246552812,"Male",1,100,"8d7229bf"
"4200",4200,4,"4_8d7229bf",1,1,"Left_lead",0,1,1.0964718940993,0.096471894099297,1,0,0.228174170077615,"Male",1,106,"8d7229bf"
"4213",4213,4,"4_8d7229bf",2,2,"Left_lead",0,1,0.978450233396296,-0.0215497666037043,-1,0,0.158958465970118,"Male",0,118,"8d7229bf"
"4224",4224,4,"4_8d7229bf",-1,1,"Left_lead",0,1,0.828683518730746,-0.171316481269254,1,1,0.127031161145431,"Male",1,13,"8d7229bf"
"4232",4232,4,"4_8d7229bf",-2,2,"Left_lead",0,1,1.20856764255931,0.208567642559311,-1,1,0.154857266715898,"Male",0,20,"8d7229bf"
"4239",4239,4,"4_8d7229bf",1,1,"Left_lead",0,1,0.953169146140473,-0.0468308538595272,-1,0,0.123819735802251,"Male",0,27,"8d7229bf"
"4240",4240,4,"4_8d7229bf",0,0,"Left_lead",0,1,1.09257625706197,0.0925762570619659,-1,0,0.0870149731277099,"Male",0,28,"8d7229bf"
"4246",4246,4,"4_8d7229bf",4,4,"Left_lead",0,1,0.922264845450043,-0.0777351545499573,-1,0,0.139454028371126,"Male",0,33,"8d7229bf"
"4250",4250,4,"4_8d7229bf",3,3,"Left_lead",0,1,0.885289628900604,-0.114710371099396,-1,0,0.153230662000717,"Male",0,37,"8d7229bf"
"4251",4251,4,"4_8d7229bf",1,1,"Left_lead",0,1,0.878048483008828,-0.121951516991172,-1,0,0.178981447313425,"Male",0,38,"8d7229bf"
"4271",4271,4,"4_8d7229bf",1,1,"Left_lead",0,1,0.829714176705717,-0.170285823294283,-1,1,0.101033815256121,"Male",0,56,"8d7229bf"
"4285",4285,4,"4_8d7229bf",-2,2,"Left_lead",0,1,0.971317088703567,-0.0286829112964333,-1,1,0.147524703104118,"Male",0,69,"8d7229bf"
"4292",4292,4,"4_8d7229bf",4,4,"Left_lead",0,1,0.968073687509855,-0.0319263124901451,-1,1,0.173247341175398,"Male",0,75,"8d7229bf"
"4296",4296,4,"4_8d7229bf",-3,3,"Left_lead",0,1,0.988669978439956,-0.0113300215600436,-1,1,0.16428284997522,"Male",0,79,"8d7229bf"
"4313",4313,4,"4_8d7229bf",-4,4,"Left_lead",0,1,0.836039252967041,-0.163960747032959,1,1,0.165270914333192,"Male",1,94,"8d7229bf"
"4315",4315,4,"4_8d7229bf",-1,1,"Left_lead",0,1,0.854236074275969,-0.145763925724031,-1,1,0.193297034674624,"Male",0,96,"8d7229bf"
"4317",4317,4,"4_8d7229bf",0,0,"Left_lead",0,1,0.885574318652524,-0.114425681347476,1,1,0.196763750338186,"Male",1,98,"8d7229bf"
"4318",4318,4,"4_8d7229bf",4,4,"Left_lead",0,1,0.845142511490498,-0.154857488509502,-1,0,0.187038880767017,"Male",0,99,"8d7229bf"
"4322",4322,40,"40_ddb522c5",-1,1,"Left_lead",0,1,1.18010813774157,0.180108137741568,-1,1,0.229392140443502,"Male",0,101,"ddb522c5"
"4325",4325,40,"40_ddb522c5",2,2,"Left_lead",0,1,1.07233775426713,0.0723377542671284,-4,0,0.231089261326704,"Male",0,104,"ddb522c5"
"4329",4329,40,"40_ddb522c5",1,1,"Left_lead",0,1,0.949261415260845,-0.0507385847391547,-1,1,0.225680574415094,"Male",0,108,"ddb522c5"
"4343",4343,40,"40_ddb522c5",-1,1,"Left_lead",0,1,1.04751166604059,0.047511666040595,-2,0,0.210543484532113,"Male",0,120,"ddb522c5"
"4348",4348,40,"40_ddb522c5",1,1,"Left_lead",0,1,1.10170008599703,0.10170008599703,-4,0,0.193846044968323,"Male",0,125,"ddb522c5"
"4350",4350,40,"40_ddb522c5",2,2,"Left_lead",0,1,1.31394659088004,0.313946590880039,-1,1,0.18150531000008,"Male",0,127,"ddb522c5"
"4352",4352,40,"40_ddb522c5",-1,1,"Left_lead",0,1,1.16656669310239,0.166566693102391,-1,1,0.142665214563838,"Male",0,14,"ddb522c5"
"4356",4356,40,"40_ddb522c5",1,1,"Left_lead",0,1,1.11545770495583,0.115457704955827,-1,0,0.159708054370094,"Male",0,18,"ddb522c5"
"4359",4359,40,"40_ddb522c5",-1,1,"Left_lead",0,1,1.21114097620765,0.211140976207651,1,1,0.17668084049056,"Male",1,20,"ddb522c5"
